"","Code","MonthYear","VC","MC","VV","MV","N","Sum","Srat"
"4127","MZ",201112,62,4,9,8,1244,83,0.0667202572347267
"4128","MZ",201201,7,0,6,0,1097,13,0.0118505013673655
"4129","MZ",201202,10,4,2,1,1058,17,0.0160680529300567
"4130","MZ",201203,49,16,19,18,1336,102,0.0763473053892216
"4131","MZ",201204,27,1,7,5,1117,40,0.035810205908684
"4132","MZ",201205,12,3,2,10,1155,27,0.0233766233766234
"4133","MZ",201206,5,0,5,0,958,10,0.0104384133611691
"4134","MZ",201207,14,1,5,3,1242,23,0.0185185185185185
"4135","MZ",201208,17,1,4,1,2045,23,0.0112469437652812
"4136","MZ",201209,7,0,2,0,881,9,0.0102156640181612
"4137","MZ",201210,22,4,4,7,807,37,0.0458488228004957
"4138","MZ",201211,50,12,15,12,1132,89,0.0786219081272085
"4139","MZ",201212,29,7,36,4,835,76,0.0910179640718563
"4140","NI",199001,0,0,0,0,401,0,0
"4141","NI",199002,0,0,0,0,210,0,0
"4142","NI",199003,0,0,0,0,354,0,0
"4143","NI",199004,7,0,5,5,404,17,0.0420792079207921
"4144","NI",199005,1,0,0,1,511,2,0.00391389432485323
"4145","NI",199006,1,0,1,1,318,3,0.00943396226415094
"4146","NI",199007,0,0,0,2,428,2,0.00467289719626168
"4147","NI",199008,9,2,5,8,777,24,0.0308880308880309
"4148","NI",199009,3,1,1,2,503,7,0.0139165009940358
"4149","NI",199010,0,1,0,4,370,5,0.0135135135135135
"4150","NI",199011,6,0,0,4,406,10,0.0246305418719212
"4151","NI",199012,0,0,0,0,378,0,0
"4152","NI",199101,7,0,0,0,327,7,0.0214067278287462
"4153","NI",199102,2,0,1,2,245,5,0.0204081632653061
"4154","NI",199103,7,0,1,0,286,8,0.027972027972028
"4155","NI",199104,0,0,0,3,436,3,0.00688073394495413
"4156","NI",199105,2,2,0,0,573,4,0.00698080279232112
"4157","NI",199106,5,1,1,3,602,10,0.0166112956810631
"4158","NI",199107,2,2,0,1,444,5,0.0112612612612613
"4159","NI",199108,3,0,0,3,453,6,0.0132450331125828
"4160","NI",199109,5,0,0,2,449,7,0.0155902004454343
"4161","NI",199110,1,0,1,1,546,3,0.00549450549450549
"4162","NI",199111,0,0,1,1,392,2,0.00510204081632653
"4163","NI",199112,3,0,0,0,504,3,0.00595238095238095
"4164","NI",199201,2,0,1,1,393,4,0.0101781170483461
"4165","NI",199202,3,1,0,0,314,4,0.0127388535031847
"4166","NI",199203,2,0,0,0,458,2,0.00436681222707424
"4167","NI",199204,0,0,0,5,1034,5,0.00483558994197292
"4168","NI",199205,15,2,1,5,892,23,0.0257847533632287
"4169","NI",199206,7,3,10,3,795,23,0.0289308176100629
"4170","NI",199207,3,0,0,0,384,3,0.0078125
"4171","NI",199208,3,0,0,0,367,3,0.00817438692098093
"4172","NI",199209,2,1,2,0,375,5,0.0133333333333333
"4173","NI",199210,7,0,0,1,267,8,0.0299625468164794
"4174","NI",199211,4,0,0,0,490,4,0.00816326530612245
"4175","NI",199212,0,0,2,3,397,5,0.0125944584382872
"4176","NI",199301,1,0,1,1,408,3,0.00735294117647059
"4177","NI",199302,0,0,0,0,329,0,0
"4178","NI",199303,0,2,0,0,367,2,0.00544959128065395
"4179","NI",199304,7,0,2,3,391,12,0.030690537084399
"4180","NI",199305,4,0,6,1,509,11,0.0216110019646365
"4181","NI",199306,1,0,0,3,1324,4,0.00302114803625378
"4182","NI",199307,5,0,3,5,1718,13,0.00756693830034924
"4183","NI",199308,3,0,0,0,1263,3,0.00237529691211401
"4184","NI",199309,0,0,1,1,751,2,0.00266311584553928
"4185","NI",199310,0,0,0,1,747,1,0.00133868808567604
"4186","NI",199311,2,0,0,0,870,2,0.00229885057471264
"4187","NI",199312,0,0,0,0,590,0,0
"4188","NI",199401,0,0,0,0,529,0,0
"4189","NI",199402,0,2,0,0,592,2,0.00337837837837838
"4190","NI",199403,3,1,1,6,973,11,0.0113052415210689
"4191","NI",199404,0,0,0,1,284,1,0.00352112676056338
"4192","NI",199405,4,2,1,0,531,7,0.0131826741996234
"4193","NI",199406,4,2,1,0,1261,7,0.00555114988104679
"4194","NI",199407,3,0,1,2,1785,6,0.00336134453781513
"4195","NI",199408,1,0,0,1,1695,2,0.00117994100294985
"4196","NI",199409,0,2,1,4,1213,7,0.00577081615828524
"4197","NI",199410,0,0,0,0,722,0,0
"4198","NI",199411,3,1,0,1,932,5,0.00536480686695279
"4199","NI",199412,3,0,0,1,638,4,0.00626959247648903
"4200","NI",199501,2,1,1,0,625,4,0.0064
"4201","NI",199502,0,0,0,3,645,3,0.00465116279069767
"4202","NI",199503,3,0,0,1,1146,4,0.00349040139616056
"4203","NI",199504,1,0,0,5,749,6,0.00801068090787717
"4204","NI",199505,2,0,4,8,730,14,0.0191780821917808
"4205","NI",199506,11,1,1,1,878,14,0.0159453302961276
"4206","NI",199507,0,0,0,2,1318,2,0.00151745068285281
"4207","NI",199508,3,0,2,2,878,7,0.00797266514806378
"4208","NI",199509,0,1,0,1,768,2,0.00260416666666667
"4209","NI",199510,1,0,0,0,456,1,0.00219298245614035
"4210","NI",199511,1,0,0,0,2947,1,0.000339328130302002
"4211","NI",199512,1,3,0,8,1091,12,0.0109990834097159
"4212","NI",199601,4,4,1,3,1056,12,0.0113636363636364
"4213","NI",199602,1,0,0,1,1033,2,0.00193610842207164
"4214","NI",199603,1,0,3,1,1032,5,0.00484496124031008
"4215","NI",199604,0,3,1,3,1210,7,0.00578512396694215
"4216","NI",199605,4,2,1,1,1265,8,0.00632411067193676
"4217","NI",199606,3,0,0,7,1727,10,0.00579038795599305
"4218","NI",199607,2,0,1,4,989,7,0.0070778564206269
"4219","NI",199608,2,0,0,1,1280,3,0.00234375
"4220","NI",199609,0,1,0,1,1368,2,0.00146198830409357
"4221","NI",199610,4,0,0,5,1129,9,0.00797165633303809
"4222","NI",199611,0,0,0,0,1447,0,0
"4223","NI",199612,0,0,0,11,1003,11,0.0109670987038883
"4224","NI",199701,2,1,0,0,1033,3,0.00290416263310745
"4225","NI",199702,0,0,0,0,1098,0,0
"4226","NI",199703,4,0,2,3,1894,9,0.00475184794086589
"4227","NI",199704,3,1,0,6,1007,10,0.0099304865938431
"4228","NI",199705,12,1,2,6,1836,21,0.011437908496732
"4229","NI",199706,21,4,8,13,1977,46,0.0232675771370764
"4230","NI",199707,8,3,1,7,1369,19,0.0138787436084733
"4231","NI",199708,1,0,0,0,1392,1,0.000718390804597701
"4232","NI",199709,1,0,1,4,1702,6,0.00352526439482961
"4233","NI",199710,1,0,0,5,1697,6,0.00353565114908662
"4234","NI",199711,2,1,0,0,1480,3,0.00202702702702703
"4235","NI",199712,10,2,0,12,2429,24,0.00988060930424043
"4236","NI",199801,4,0,1,5,1199,10,0.00834028356964137
"4237","NI",199802,5,0,0,4,2334,9,0.0038560411311054
"4238","NI",199803,2,1,3,3,3259,9,0.00276158330776312
"4239","NI",199804,3,0,0,3,2317,6,0.00258955545964609
"4240","NI",199805,1,0,1,3,2749,5,0.00181884321571481
"4241","NI",199806,2,1,2,0,4725,5,0.00105820105820106
"4242","NI",199807,5,2,1,2,4939,10,0.00202470135654991
"4243","NI",199808,1,4,1,5,1968,11,0.00558943089430894
"4244","NI",199809,4,0,1,2,3692,7,0.00189599133261105
"4245","NI",199810,19,2,6,18,4515,45,0.00996677740863787
"4246","NI",199811,10,0,3,9,4425,22,0.00497175141242938
"4247","NI",199812,12,6,6,28,3559,52,0.0146108457431863
"4248","NI",199901,30,6,13,41,3213,90,0.0280112044817927
"4249","NI",199902,6,5,2,14,3976,27,0.00679074446680081
"4250","NI",199903,14,2,1,14,4695,31,0.00660276890308839
"4251","NI",199904,10,6,2,13,3429,31,0.00904053659959172
"4252","NI",199905,18,4,7,5,4155,34,0.00818291215403129
"4253","NI",199906,15,0,5,5,5960,25,0.00419463087248322
"4254","NI",199907,8,2,4,4,6083,18,0.00295906625020549
"4255","NI",199908,11,3,2,4,4606,20,0.00434216239687364
"4256","NI",199909,9,1,1,0,4353,11,0.00252699287847462
"4257","NI",199910,7,0,1,3,5255,11,0.00209324452901998
"4258","NI",199911,3,1,2,4,6264,10,0.00159642401021711
"4259","NI",199912,2,1,2,7,5365,12,0.00223671947809879
"4260","NI",200001,5,1,3,3,6229,12,0.00192647294910901
"4261","NI",200002,1,0,1,3,5987,5,0.000835142809420411
"4262","NI",200003,9,0,0,4,7775,13,0.00167202572347267
"4263","NI",200004,7,5,4,3,8652,19,0.00219602404068424
"4264","NI",200005,56,16,15,47,10876,134,0.012320706141964
"4265","NI",200006,10,1,2,4,11014,17,0.00154349010350463
"4266","NI",200007,3,1,4,1,12695,9,0.000708940527766837
"4267","NI",200008,7,1,3,9,10937,20,0.00182865502422968
"4268","NI",200009,13,4,3,10,9973,30,0.00300812192920886
"4269","NI",200010,13,3,1,3,12548,20,0.0015938795027096
"4270","NI",200011,28,5,5,4,9093,42,0.0046189376443418
"4271","NI",200012,10,1,3,11,7968,25,0.00313755020080321
"4272","NI",200101,4,4,2,0,10094,10,0.000990687537150783
"4273","NI",200102,13,1,3,7,8863,24,0.00270788672007221
"4274","NI",200103,9,0,0,2,8712,11,0.00126262626262626
"4275","NI",200104,8,0,0,5,6644,13,0.00195665261890427
"4276","NI",200105,13,7,3,2,8470,25,0.00295159386068477
"4277","NI",200106,20,2,2,0,7404,24,0.00324149108589951
"4278","NI",200107,11,0,1,2,6752,14,0.00207345971563981
"4279","NI",200108,12,0,4,2,8286,18,0.00217233888486604
"4280","NI",200109,8,7,2,3,7910,20,0.00252844500632111
"4281","NI",200110,22,0,1,4,14105,27,0.00191421481744062
"4282","NI",200111,7,0,1,0,12644,8,0.000632711167352104
"4283","NI",200112,15,0,1,14,10791,30,0.00278009452321379
"4284","NI",200201,4,1,0,4,16089,9,0.000559388402013798
"4285","NI",200202,6,0,0,2,14739,8,0.000542777664699098
"4286","NI",200203,4,0,0,1,12355,5,0.000404694455685957
"4287","NI",200204,2,1,0,1,11409,4,0.000350600403190464
"4288","NI",200205,3,0,1,2,12008,6,0.000499666888740839
"4289","NI",200206,4,3,0,3,9562,10,0.00104580631667015
"4290","NI",200207,0,0,6,1,15357,7,0.000455818193657615
"4291","NI",200208,2,0,1,4,13230,7,0.000529100529100529
"4292","NI",200209,4,0,1,6,10743,11,0.00102392255422135
"4293","NI",200210,5,0,1,5,10090,11,0.00109018830525273
"4294","NI",200211,2,0,0,4,12470,6,0.000481154771451484
"4295","NI",200212,16,0,3,2,10889,21,0.00192855174947194
"4296","NI",200301,5,2,0,9,11289,16,0.00141730888475507
"4297","NI",200302,11,1,2,4,11184,18,0.00160944206008584
"4298","NI",200303,5,2,1,8,12508,16,0.00127918132395267
"4299","NI",200304,12,0,0,5,14207,17,0.00119659322869008
"4300","NI",200305,8,1,0,1,14281,10,0.000700231076255164
"4301","NI",200306,8,3,3,5,11636,19,0.00163286352698522
"4302","NI",200307,15,8,17,26,15553,66,0.00424355429820613
"4303","NI",200308,68,16,13,28,15034,125,0.00831448716243182
"4304","NI",200309,12,5,5,9,13894,31,0.00223117892615518
"4305","NI",200310,5,2,3,2,15907,12,0.000754384862010436
"4306","NI",200311,2,1,0,5,13247,8,0.000603910319317581
"4307","NI",200312,12,6,2,6,13601,26,0.00191162414528344
"4308","NI",200401,4,0,2,13,12848,19,0.00147882938978829
"4309","NI",200402,10,3,3,13,13329,29,0.00217570710480906
"4310","NI",200403,4,2,2,19,14585,27,0.001851217003771
"4311","NI",200404,3,0,1,1,12787,5,0.000391022131852663
"4312","NI",200405,2,0,7,20,16035,29,0.00180854381041472
"4313","NI",200406,13,2,5,12,12641,32,0.00253144529704928
"4314","NI",200407,19,1,1,6,12087,27,0.00223380491437081
"4315","NI",200408,86,6,21,12,13864,125,0.00901615695326024
"4316","NI",200409,82,7,19,15,14701,123,0.00836677777021971
"4317","NI",200410,94,13,13,22,13714,142,0.0103543823829663
"4318","NI",200411,41,4,5,19,13219,69,0.00521975943717377
"4319","NI",200412,41,5,15,13,13431,74,0.00550964187327824
"4320","NI",200501,16,3,4,4,12930,27,0.00208816705336427
"4321","NI",200502,9,1,2,4,12029,16,0.00133011887937484
"4322","NI",200503,3,2,0,2,12600,7,0.000555555555555556
"4323","NI",200504,12,1,0,0,10998,13,0.00118203309692671
"4324","NI",200505,15,8,5,6,10371,34,0.0032783723845338
"4325","NI",200506,45,1,9,8,12176,63,0.00517411300919842
"4326","NI",200507,37,2,6,6,10394,51,0.0049066769289975
"4327","NI",200508,9,1,7,3,10733,20,0.00186341190720209
"4328","NI",200509,30,7,12,21,10097,70,0.00693275230266416
"4329","NI",200510,27,3,2,6,9925,38,0.00382871536523929
"4330","NI",200511,33,4,10,4,10566,51,0.00482680295286769
"4331","NI",200512,13,0,4,5,9179,22,0.00239677524784835
"4332","NI",200601,22,4,22,17,13669,65,0.00475528568293218
"4333","NI",200602,9,2,13,26,13627,50,0.00366918617450649
"4334","NI",200603,44,38,15,37,16810,134,0.00797144556811422
"4335","NI",200604,21,7,4,6,11846,38,0.00320783386797231
"4336","NI",200605,89,4,34,10,14665,137,0.00934197067848619
"4337","NI",200606,29,11,5,13,15563,58,0.00372678789436484
"4338","NI",200607,15,6,12,16,13902,49,0.00352467270896274
"4339","NI",200608,15,8,21,15,15540,59,0.0037966537966538
"4340","NI",200609,16,4,14,7,10284,41,0.00398677557370673
"4341","NI",200610,11,0,4,10,14114,25,0.00177129091682018
"4342","NI",200611,10,1,3,5,12495,19,0.00152060824329732
"4343","NI",200612,18,3,2,13,12209,36,0.00294864444262429
"4344","NI",200701,55,5,35,33,5711,128,0.0224128874102609
"4345","NI",200702,25,2,11,38,4183,76,0.0181687783887162
"4346","NI",200703,15,3,26,25,5005,69,0.0137862137862138
"4347","NI",200704,7,0,0,23,12362,30,0.00242679178126517
"4348","NI",200705,27,5,6,40,10500,78,0.00742857142857143
"4349","NI",200706,48,7,10,13,9939,78,0.00784787201931784
"4350","NI",200707,33,24,13,11,9882,81,0.00819672131147541
"4351","NI",200708,15,0,6,1,6566,22,0.00335059396893086
"4352","NI",200709,9,4,11,6,5789,30,0.00518224218345137
"4353","NI",200710,38,2,4,28,8789,72,0.00819205825463648
"4354","NI",200711,13,0,3,4,7241,20,0.00276204944068499
"4355","NI",200712,2,1,2,14,6785,19,0.0028002947678703
"4356","NI",200801,13,4,4,11,7446,32,0.0042976094547408
"4357","NI",200802,9,4,4,14,7281,31,0.00425765691525889
"4358","NI",200803,3,0,1,3,6479,7,0.00108041364408088
"4359","NI",200804,4,2,3,7,6450,16,0.00248062015503876
"4360","NI",200805,47,7,5,27,7963,86,0.0107999497676755
"4361","NI",200806,40,4,5,11,7473,60,0.00802890405459655
"4362","NI",200807,56,14,4,33,9002,107,0.0118862475005554
"4363","NI",200808,10,0,8,11,6437,29,0.00450520428771167
"4364","NI",200809,33,5,5,26,6817,69,0.0101217544374358
"4365","NI",200810,16,1,4,16,6532,37,0.00566442131047152
"4366","NI",200811,113,12,14,40,9085,179,0.0197028068244359
"4367","NI",200812,27,2,16,7,9926,52,0.00523876687487407
"4368","NI",200901,23,12,10,36,21574,81,0.00375451932882173
"4369","NI",200902,32,18,46,54,17817,150,0.00841892574507493
"4370","NI",200903,10,2,7,5,22515,24,0.00106595602931379
"4371","NI",200904,10,4,7,28,24466,49,0.00200277936728521
"4372","NI",200905,23,14,14,34,26868,85,0.00316361470894745
"4373","NI",200906,16,5,18,31,23871,70,0.00293242846969126
"4374","NI",200907,58,28,40,111,20809,237,0.0113893027055601
"4375","NI",200908,52,15,18,30,34446,115,0.00333855890379144
"4376","NI",200909,19,18,24,33,27951,94,0.00336302815641659
"4377","NI",200910,94,66,42,22,30884,224,0.00725294650951949
"4378","NI",200911,12,7,6,13,22574,38,0.00168335252945867
"4379","NI",200912,21,7,20,48,38146,96,0.00251664656844754
"4380","NI",201001,25,5,13,40,47458,83,0.00174891482995491
"4381","NI",201002,19,14,8,10,31039,51,0.00164309417184832
"4382","NI",201003,10,0,4,10,8922,24,0.00268997982515131
"4383","NI",201004,5,0,2,12,13379,19,0.00142013603408326
"4384","NI",201005,8,1,3,0,10042,12,0.00119498107946624
"4385","NI",201006,4,0,2,1,6369,7,0.00109907363793374
"4386","NI",201007,14,6,3,20,11634,43,0.00369606326285027
"4387","NI",201008,14,4,3,9,29107,30,0.00103067990517745
"4388","NI",201009,31,6,12,36,25608,85,0.00331927522649172
"4389","NI",201010,34,8,13,44,26064,99,0.00379834254143646
"4390","NI",201011,24,4,11,8,29913,47,0.00157122321398723
"4391","NI",201012,14,0,13,15,34814,42,0.00120641121387947
"4392","NI",201101,12,6,10,32,32027,60,0.00187341930246355
"4393","NI",201102,16,6,15,31,25667,68,0.0026493162426462
"4394","NI",201103,42,4,8,24,35600,78,0.00219101123595506
"4395","NI",201104,8,1,2,24,35374,35,0.000989427262961497
"4396","NI",201105,11,3,3,23,23301,40,0.00171666452083602
"4397","NI",201106,41,7,19,55,28717,122,0.00424835463314413
"4398","NI",201107,26,8,12,33,35168,79,0.00224636032757052
"4399","NI",201108,45,0,19,106,39940,170,0.0042563845768653
"4400","NI",201109,42,7,16,49,33551,114,0.0033978122857739
"4401","NI",201110,18,2,10,51,29352,81,0.00275960752248569
"4402","NI",201111,118,15,39,202,36214,374,0.0103274976528414
"4403","NI",201112,24,4,42,113,30178,183,0.00606402014712705
"4404","NI",201201,47,15,35,137,46537,234,0.00502825708575972
"4405","NI",201202,74,6,27,175,43275,282,0.00651646447140381
"4406","NI",201203,44,8,21,138,46040,211,0.00458297132927889
"4407","NI",201204,38,23,26,130,42662,217,0.00508649383526323
"4408","NI",201205,38,10,20,61,40319,129,0.00319948411418934
"4409","NI",201206,53,2,35,291,36533,381,0.0104289272712342
"4410","NI",201207,26,9,3,90,37319,128,0.00342988826067151
"4411","NI",201208,47,3,29,128,35915,207,0.00576360852011694
"4412","NI",201209,15,5,17,125,35524,162,0.00456029726382164
"4413","NI",201210,20,8,8,83,40561,119,0.00293385271566283
"4414","NI",201211,27,8,20,102,39778,157,0.00394690532455126
"4415","NI",201212,15,2,15,119,35023,151,0.00431145247408846
"4416","RW",199001,0,0,0,0,21,0,0
"4417","RW",199002,0,0,0,0,16,0,0
"4418","RW",199003,0,0,0,0,13,0,0
"4419","RW",199004,0,0,0,0,23,0,0
"4420","RW",199005,0,0,0,0,42,0,0
"4421","RW",199006,0,0,0,0,52,0,0
"4422","RW",199007,0,0,0,0,11,0,0
"4423","RW",199008,0,0,0,0,41,0,0
"4424","RW",199009,0,0,0,0,119,0,0
"4425","RW",199010,17,2,7,19,802,45,0.0561097256857855
"4426","RW",199011,5,2,4,10,454,21,0.0462555066079295
"4427","RW",199012,0,0,0,6,212,6,0.0283018867924528
"4428","RW",199101,0,0,0,3,104,3,0.0288461538461538
"4429","RW",199102,0,3,0,3,123,6,0.0487804878048781
"4430","RW",199103,5,0,1,3,218,9,0.0412844036697248
"4431","RW",199104,1,0,0,1,194,2,0.0103092783505155
"4432","RW",199105,0,1,1,2,123,4,0.032520325203252
"4433","RW",199106,1,0,0,0,78,1,0.0128205128205128
"4434","RW",199107,0,7,0,1,109,8,0.073394495412844
"4435","RW",199108,2,0,0,6,170,8,0.0470588235294118
"4436","RW",199109,0,0,0,3,82,3,0.0365853658536585
"4437","RW",199110,1,1,1,0,62,3,0.0483870967741935
"4438","RW",199111,2,1,0,7,200,10,0.05
"4439","RW",199112,2,0,2,10,233,14,0.0600858369098712
"4440","RW",199201,0,0,2,8,118,10,0.0847457627118644
"4441","RW",199202,1,0,1,0,111,2,0.018018018018018
"4442","RW",199203,0,0,0,1,109,1,0.00917431192660551
"4443","RW",199204,6,0,1,8,157,15,0.0955414012738854
"4444","RW",199205,3,0,1,1,259,5,0.0193050193050193
"4445","RW",199206,10,0,0,5,221,15,0.0678733031674208
"4446","RW",199207,4,0,0,4,219,8,0.0365296803652968
"4447","RW",199208,9,0,0,1,188,10,0.0531914893617021
"4448","RW",199209,1,0,0,1,151,2,0.0132450331125828
"4449","RW",199210,2,0,1,4,146,7,0.0479452054794521
"4450","RW",199211,4,1,0,0,162,5,0.0308641975308642
"4451","RW",199212,3,1,0,2,97,6,0.0618556701030928
"4452","RW",199301,5,1,3,1,217,10,0.0460829493087558
"4453","RW",199302,16,4,3,28,462,51,0.11038961038961
"4454","RW",199303,6,3,1,3,306,13,0.042483660130719
"4455","RW",199304,2,3,5,4,188,14,0.074468085106383
"4456","RW",199305,2,2,1,0,151,5,0.033112582781457
"4457","RW",199306,17,0,7,0,324,24,0.0740740740740741
"4458","RW",199307,7,3,0,1,288,11,0.0381944444444444
"4459","RW",199308,4,1,0,0,199,5,0.0251256281407035
"4460","RW",199309,1,0,2,0,159,3,0.0188679245283019
"4461","RW",199310,1,0,2,0,298,3,0.0100671140939597
"4462","RW",199311,5,1,1,4,273,11,0.0402930402930403
"4463","RW",199312,2,1,0,1,181,4,0.0220994475138122
"4464","RW",199401,2,0,0,2,167,4,0.0239520958083832
"4465","RW",199402,3,0,1,2,386,6,0.0155440414507772
"4466","RW",199403,1,0,0,0,204,1,0.00490196078431373
"4467","RW",199404,60,19,15,62,3291,156,0.0474020054694622
"4468","RW",199405,97,14,37,96,2900,244,0.0841379310344828
"4469","RW",199406,64,13,42,109,3261,228,0.0699172033118675
"4470","RW",199407,64,18,22,76,5357,180,0.033600896023894
"4471","RW",199408,3,5,0,3,3880,11,0.00283505154639175
"4472","RW",199409,1,1,2,8,1938,12,0.00619195046439629
"4473","RW",199410,7,0,1,1,1528,9,0.00589005235602094
"4474","RW",199411,1,5,1,6,1399,13,0.00929235167977126
"4475","RW",199412,0,10,0,0,716,10,0.0139664804469274
"4476","RW",199501,1,0,0,1,683,2,0.00292825768667643
"4477","RW",199502,2,0,0,0,558,2,0.003584229390681
"4478","RW",199503,0,1,0,0,532,1,0.0018796992481203
"4479","RW",199504,1,2,0,3,1783,6,0.00336511497476164
"4480","RW",199505,0,2,0,2,881,4,0.00454029511918275
"4481","RW",199506,3,0,0,0,618,3,0.00485436893203883
"4482","RW",199507,1,0,1,2,593,4,0.00674536256323777
"4483","RW",199508,2,2,1,8,1333,13,0.00975243810952738
"4484","RW",199509,0,0,0,1,822,1,0.00121654501216545
"4485","RW",199510,1,0,0,2,294,3,0.0102040816326531
"4486","RW",199511,0,0,0,0,803,0,0
"4487","RW",199512,0,0,0,0,717,0,0
"4488","RW",199601,1,0,0,3,780,4,0.00512820512820513
"4489","RW",199602,3,0,2,5,1166,10,0.00857632933104631
"4490","RW",199603,1,0,0,3,698,4,0.00573065902578797
"4491","RW",199604,0,0,0,3,810,3,0.0037037037037037
"4492","RW",199605,0,0,2,2,551,4,0.00725952813067151
"4493","RW",199606,2,5,0,0,629,7,0.0111287758346582
"4494","RW",199607,0,2,0,21,1084,23,0.0212177121771218
"4495","RW",199608,3,0,2,6,889,11,0.0123734533183352
"4496","RW",199609,4,1,0,7,1115,12,0.010762331838565
"4497","RW",199610,9,8,7,52,3718,76,0.0204410973641743
"4498","RW",199611,110,42,45,155,7679,352,0.0458393019924469
"4499","RW",199612,26,8,8,38,2987,80,0.0267827251422832
"4500","RW",199701,16,6,10,32,2019,64,0.0316988608221892
"4501","RW",199702,39,15,22,43,2224,119,0.0535071942446043
"4502","RW",199703,66,15,30,55,1375,166,0.120727272727273
"4503","RW",199704,112,32,35,62,2361,241,0.102075391783143
"4504","RW",199705,51,27,33,38,1935,149,0.0770025839793282
"4505","RW",199706,4,0,1,12,1313,17,0.0129474485910129
"4506","RW",199707,2,1,3,11,1017,17,0.0167158308751229
"4507","RW",199708,6,5,2,12,1148,25,0.0217770034843206
"4508","RW",199709,5,4,7,21,1326,37,0.0279034690799397
"4509","RW",199710,4,7,1,32,1608,44,0.027363184079602
"4510","RW",199711,1,8,1,31,860,41,0.0476744186046512
"4511","RW",199712,17,13,14,77,2259,121,0.0535635236830456
"4512","RW",199801,17,2,2,81,1646,102,0.0619684082624544
"4513","RW",199802,17,11,8,39,1320,75,0.0568181818181818
"4514","RW",199803,12,5,8,71,2448,96,0.0392156862745098
"4515","RW",199804,3,5,13,42,1824,63,0.0345394736842105
"4516","RW",199805,6,3,3,24,2161,36,0.016658954187876
"4517","RW",199806,6,6,6,28,1298,46,0.0354391371340524
