"Code","MonthYear","1","2","3","4"
"RW",200803,9,0,0,1
"RW",200804,16,1,3,4
"RW",200805,16,9,6,9
"RW",200806,12,3,7,3
"RW",200807,7,6,17,3
"RW",200808,1,1,3,7
"RW",200809,8,0,5,15
"RW",200810,107,26,82,111
"RW",200811,271,48,166,206
"RW",200812,156,27,61,61
"RW",200901,181,61,73,327
"RW",200902,69,28,65,116
"RW",200903,40,17,22,35
"RW",200904,22,9,22,47
"RW",200905,50,12,30,21
"RW",200906,10,9,12,26
"RW",200907,12,9,16,9
"RW",200908,16,15,14,14
"RW",200909,12,0,5,6
"RW",200910,24,12,13,17
"RW",200911,30,15,25,40
"RW",200912,32,11,10,36
"RW",201001,21,10,6,10
"RW",201002,9,2,2,15
"RW",201003,11,6,3,16
"RW",201004,7,7,1,14
"RW",201005,21,1,4,3
"RW",201006,2,0,1,2
"RW",201007,1,2,5,3
"RW",201008,44,11,25,44
"RW",201009,13,13,30,26
"RW",201010,43,27,54,92
"RW",201011,4,2,9,15
"RW",201012,9,0,14,29
"RW",201101,14,9,22,26
"RW",201102,2,5,23,2
"RW",201103,13,1,5,9
"RW",201104,2,2,3,2
"RW",201105,5,1,24,22
"RW",201106,3,3,1,4
"RW",201107,0,2,6,9
"RW",201108,0,0,0,0
"RW",201109,0,0,0,0
"RW",201110,0,0,0,0
"RW",201111,0,0,0,0
"RW",201112,0,0,0,0
"RW",201201,0,0,0,0
"RW",201202,0,0,0,0
"RW",201203,0,0,0,0
"RW",201204,0,0,0,0
"RW",201205,0,0,0,0
"RW",201206,0,0,0,0
"RW",201207,0,0,0,0
"RW",201208,0,0,0,0
"RW",201209,0,0,0,0
"RW",201210,0,0,0,0
"RW",201211,409,84,230,159
"RW",201212,136,43,70,38
"SF",199001,17,0,3,2
"SF",199002,36,11,11,21
"SF",199003,8,4,4,10
"SF",199004,4,2,0,5
"SF",199005,3,2,3,4
"SF",199006,18,0,7,6
"SF",199007,18,3,8,9
"SF",199008,7,0,0,4
"SF",199009,6,4,0,0
"SF",199010,8,2,5,0
"SF",199011,7,0,1,4
"SF",199012,3,1,1,1
"SF",199101,3,1,0,1
"SF",199102,2,0,3,0
"SF",199103,2,3,0,2
"SF",199104,3,0,1,3
"SF",199105,8,0,2,6
"SF",199106,10,0,0,1
"SF",199107,8,7,0,0
"SF",199108,19,0,7,4
"SF",199109,6,0,3,3
"SF",199110,6,2,5,4
"SF",199111,11,0,2,1
"SF",199112,3,1,3,11
"SF",199201,7,0,3,4
"SF",199202,13,0,0,1
"SF",199203,6,0,2,0
"SF",199204,8,0,0,1
"SF",199205,11,1,1,5
"SF",199206,3,0,5,11
"SF",199207,9,0,1,0
"SF",199208,3,3,3,1
"SF",199209,17,0,0,1
"SF",199210,2,4,0,1
"SF",199211,4,0,0,1
"SF",199212,8,0,10,13
"SF",199301,11,3,1,12
"SF",199302,4,3,3,5
"SF",199303,7,0,7,8
"SF",199304,15,1,6,11
"SF",199305,18,1,5,15
"SF",199306,10,0,3,9
"SF",199307,8,4,7,2
"SF",199308,5,0,3,0
"SF",199309,7,1,4,2
"SF",199310,25,6,3,22
"SF",199311,2,0,0,1
"SF",199312,6,1,4,6
"SF",199401,10,6,15,26
"SF",199402,11,0,2,8
"SF",199403,26,3,4,9
"SF",199404,7,0,8,4
"SF",199405,14,4,0,7
"SF",199406,9,1,3,7
"SF",199407,11,1,0,5
"SF",199408,7,1,2,2
"SF",199409,1,0,0,1
"SF",199410,7,8,6,1
"SF",199411,8,3,4,7
"SF",199412,3,0,0,1
"SF",199501,6,4,0,0
"SF",199502,2,3,0,0
"SF",199503,6,2,2,0
"SF",199504,2,0,4,1
"SF",199505,6,4,0,2
"SF",199506,2,1,1,1
"SF",199507,2,1,0,0
"SF",199508,2,1,3,2
"SF",199509,2,0,0,4
"SF",199510,2,0,4,3
"SF",199511,0,1,2,1
"SF",199512,1,0,1,4
"SF",199601,18,7,0,3
"SF",199602,3,2,2,4
"SF",199603,19,4,1,4
"SF",199604,2,0,0,1
"SF",199605,6,1,2,5
"SF",199606,5,0,3,0
"SF",199607,9,0,4,1
"SF",199608,11,1,5,3
"SF",199609,5,0,2,1
"SF",199610,5,0,2,5
"SF",199611,4,3,3,5
"SF",199612,5,3,0,2
"SF",199701,14,1,7,4
"SF",199702,115,3,12,5
"SF",199703,57,2,3,15
"SF",199704,325,13,16,7
"SF",199705,250,12,11,11
"SF",199706,3,0,0,1
"SF",199707,7,2,0,7
"SF",199708,45,1,7,1
"SF",199709,2,2,0,3
"SF",199710,21,4,9,7
"SF",199711,12,12,4,2
"SF",199712,12,0,4,1
"SF",199801,5,0,7,3
"SF",199802,7,0,1,6
"SF",199803,11,7,4,6
"SF",199804,14,2,2,5
"SF",199805,16,4,4,6
"SF",199806,13,2,7,10
"SF",199807,7,1,3,4
"SF",199808,55,6,25,19
"SF",199809,45,11,12,11
"SF",199810,73,0,15,8
"SF",199811,88,6,18,15
"SF",199812,19,3,16,3
"SF",199901,27,0,7,7
"SF",199902,6,1,3,5
"SF",199903,24,4,21,10
"SF",199904,3,2,1,3
"SF",199905,6,2,5,6
"SF",199906,26,1,3,6
"SF",199907,46,4,4,3
"SF",199908,76,16,7,10
"SF",199909,20,10,7,1
"SF",199910,25,4,0,6
"SF",199911,6,3,0,3
"SF",199912,5,0,7,3
"SF",200001,16,0,4,3
"SF",200002,36,1,3,4
"SF",200003,23,8,7,8
"SF",200004,14,1,5,8
"SF",200005,63,5,17,23
"SF",200006,23,1,1,4
"SF",200007,24,3,4,7
"SF",200008,90,10,8,12
"SF",200009,14,1,2,7
"SF",200010,10,0,10,8
"SF",200011,13,2,2,6
"SF",200012,20,2,2,1
"SF",200101,14,2,3,0
"SF",200102,10,0,1,12
"SF",200103,17,4,6,8
"SF",200104,25,0,0,1
"SF",200105,19,0,3,5
"SF",200106,25,1,2,4
"SF",200107,47,2,13,0
"SF",200108,8,0,0,4
"SF",200109,22,5,8,5
"SF",200110,20,7,5,2
"SF",200111,25,0,3,3
"SF",200112,7,0,3,1
"SF",200201,40,1,1,5
"SF",200202,46,1,8,5
"SF",200203,17,6,14,5
"SF",200204,62,2,12,4
"SF",200205,42,4,0,7
"SF",200206,16,0,0,3
"SF",200207,17,1,2,7
"SF",200208,42,0,1,4
"SF",200209,24,1,3,3
"SF",200210,97,3,6,4
"SF",200211,50,11,8,22
"SF",200212,36,1,11,8
"SF",200301,29,9,0,1
"SF",200302,19,0,3,4
"SF",200303,31,1,5,7
"SF",200304,36,6,2,8
"SF",200305,14,4,3,4
"SF",200306,18,0,4,6
"SF",200307,17,2,8,6
"SF",200308,15,0,2,5
"SF",200309,2,2,1,2
"SF",200310,29,1,9,9
"SF",200311,15,4,4,6
"SF",200312,7,0,1,1
"SF",200401,4,0,0,1
"SF",200402,6,0,0,0
"SF",200403,16,0,5,3
"SF",200404,11,2,2,4
"SF",200405,3,0,0,2
"SF",200406,19,4,1,5
"SF",200407,12,1,2,3
"SF",200408,10,0,0,8
"SF",200409,4,1,2,2
"SF",200410,4,1,1,0
"SF",200411,22,3,5,5
"SF",200412,41,4,1,2
"SF",200501,17,0,0,1
"SF",200502,7,2,0,2
"SF",200503,19,2,3,7
"SF",200504,30,3,4,5
"SF",200505,9,0,3,0
"SF",200506,11,1,2,3
"SF",200507,16,0,1,0
"SF",200508,13,1,4,0
"SF",200509,5,0,2,0
"SF",200510,9,1,0,1
"SF",200511,3,0,2,5
"SF",200512,3,0,0,0
"SF",200601,9,0,2,0
"SF",200602,7,1,2,1
"SF",200603,19,2,1,1
"SF",200604,19,0,1,4
"SF",200605,2,2,0,0
"SF",200606,60,4,23,8
"SF",200607,15,10,4,1
"SF",200608,20,0,3,1
"SF",200609,11,2,3,3
"SF",200610,5,1,1,3
"SF",200611,4,0,0,1
"SF",200612,15,0,4,2
"SF",200701,12,1,0,2
"SF",200702,2,1,0,2
"SF",200703,7,4,5,7
"SF",200704,5,0,6,3
"SF",200705,6,0,2,0
"SF",200706,9,4,4,1
"SF",200707,10,0,1,3
"SF",200708,11,0,12,7
"SF",200709,8,3,6,3
"SF",200710,13,3,2,19
"SF",200711,19,0,1,1
"SF",200712,8,0,1,4
"SF",200801,9,2,4,4
"SF",200802,10,0,14,20
"SF",200803,12,1,13,4
"SF",200804,15,8,5,4
"SF",200805,7,0,6,5
"SF",200806,33,1,2,17
"SF",200807,9,3,2,11
"SF",200808,5,2,0,13
"SF",200809,11,4,2,12
"SF",200810,24,0,11,5
"SF",200811,24,5,2,9
"SF",200812,6,2,3,1
"SF",200901,6,1,2,6
"SF",200902,9,0,5,15
"SF",200903,11,0,4,2
"SF",200904,20,1,2,2
"SF",200905,9,6,7,6
"SF",200906,23,5,0,1
"SF",200907,8,1,8,4
"SF",200908,32,2,5,7
"SF",200909,22,6,8,9
"SF",200910,30,7,58,26
"SF",200911,6,4,11,11
"SF",200912,23,2,5,4
"SF",201001,7,3,3,9
"SF",201002,16,6,13,7
"SF",201003,16,5,1,5
"SF",201004,15,0,2,25
"SF",201005,6,4,1,3
"SF",201006,6,2,6,10
"SF",201007,9,0,3,1
"SF",201008,14,8,9,10
"SF",201009,34,2,14,5
"SF",201010,20,2,1,14
"SF",201011,5,0,2,8
"SF",201012,15,2,0,20
"SF",201101,16,0,0,5
"SF",201102,23,2,10,4
"SF",201103,28,4,4,11
"SF",201104,109,13,16,40
"SF",201105,53,14,21,15
"SF",201106,36,1,4,23
"SF",201107,36,4,12,13
"SF",201108,0,0,0,0
"SF",201109,0,0,0,0
"SF",201110,0,0,0,0
"SF",201111,0,0,0,0
"SF",201112,0,0,0,0
"SF",201201,0,0,0,0
"SF",201202,0,0,0,0
"SF",201203,0,0,0,0
"SF",201204,0,0,0,0
"SF",201205,0,0,0,0
"SF",201206,0,0,0,0
"SF",201207,0,0,0,0
"SF",201208,0,0,0,0
"SF",201209,0,0,0,0
"SF",201210,0,0,0,0
"SF",201211,16,2,10,4
"SF",201212,8,4,3,8
"SG",199001,0,0,0,0
"SG",199002,0,0,0,0
"SG",199003,0,0,0,0
"SG",199004,1,0,0,0
"SG",199005,0,0,4,0
"SG",199006,0,0,1,1
"SG",199007,0,0,0,1
"SG",199008,1,1,0,0
"SG",199009,2,0,0,0
"SG",199010,0,0,0,1
"SG",199011,1,2,0,0
"SG",199012,0,2,0,0
"SG",199101,0,0,0,0
"SG",199102,0,0,0,0
"SG",199103,0,0,0,4
"SG",199104,0,0,0,0
"SG",199105,0,0,0,0
"SG",199106,0,0,0,0
"SG",199107,0,0,0,0
"SG",199108,0,0,0,0
"SG",199109,1,0,0,1
"SG",199110,0,0,0,0
"SG",199111,0,0,0,0
"SG",199112,0,0,0,1
"SG",199201,0,0,0,0
"SG",199202,0,0,0,0
"SG",199203,0,0,0,0
"SG",199204,0,0,0,0
"SG",199205,1,0,0,0
"SG",199206,1,0,0,1
"SG",199207,3,0,3,5
"SG",199208,2,0,0,1
"SG",199209,0,0,0,1
"SG",199210,1,0,0,0
"SG",199211,1,0,0,1
"SG",199212,0,0,1,0
"SG",199301,3,0,1,10
"SG",199302,0,0,1,2
"SG",199303,3,0,0,0
"SG",199304,2,0,0,0
"SG",199305,0,0,0,2
"SG",199306,0,0,0,0
"SG",199307,1,15,0,0
"SG",199308,0,0,0,0
"SG",199309,0,0,0,0
"SG",199310,0,0,0,1
"SG",199311,2,0,2,2
"SG",199312,0,0,0,0
"SG",199401,0,0,0,0
"SG",199402,0,0,0,0
"SG",199403,0,0,0,0
"SG",199404,0,0,0,0
"SG",199405,0,0,0,0
"SG",199406,1,0,1,0
"SG",199407,0,0,0,1
"SG",199408,2,0,0,0
"SG",199409,0,0,0,0
"SG",199410,0,0,0,0
"SG",199411,0,0,0,0
"SG",199412,0,0,0,0
"SG",199501,0,0,0,0
"SG",199502,0,0,0,1
"SG",199503,0,1,2,3
"SG",199504,2,2,3,27
"SG",199505,4,0,0,2
"SG",199506,1,0,0,0
"SG",199507,2,1,0,4
"SG",199508,2,0,2,2
"SG",199509,2,0,0,3
"SG",199510,3,0,0,2
"SG",199511,0,2,0,4
"SG",199512,7,0,0,0
"SG",199601,2,0,0,0
"SG",199602,0,0,0,1
"SG",199603,0,0,0,0
"SG",199604,5,2,1,5
"SG",199605,4,0,0,0
"SG",199606,1,0,1,0
"SG",199607,0,0,0,0
"SG",199608,3,0,0,2
"SG",199609,0,0,0,0
"SG",199610,0,0,0,2
"SG",199611,0,0,0,0
"SG",199612,0,0,0,0
"SG",199701,3,0,0,1
"SG",199702,0,0,0,0
"SG",199703,0,0,0,0
"SG",199704,0,0,0,0
"SG",199705,1,0,0,0
"SG",199706,0,1,0,1
"SG",199707,0,0,0,2
"SG",199708,8,6,0,11
"SG",199709,10,0,6,23
"SG",199710,9,6,1,27
"SG",199711,5,2,0,8
"SG",199712,18,0,0,6
"SG",199801,12,0,3,4
"SG",199802,15,0,3,7
"SG",199803,2,0,1,11
"SG",199804,2,0,0,11
"SG",199805,3,0,4,19
"SG",199806,28,7,13,44
"SG",199807,11,2,3,22
"SG",199808,5,0,6,11
"SG",199809,2,0,1,0
"SG",199810,8,0,12,7
"SG",199811,5,5,1,2
"SG",199812,3,0,0,0
"SG",199901,13,0,5,1
"SG",199902,18,2,4,5
"SG",199903,2,0,0,2
"SG",199904,16,1,3,6
"SG",199905,7,3,6,0
"SG",199906,25,0,0,3
"SG",199907,10,0,0,1
"SG",199908,0,0,0,0
"SG",199909,0,0,0,0
"SG",199910,0,0,0,0
"SG",199911,3,0,0,1
"SG",199912,13,1,1,2
"SG",200001,10,0,3,2
"SG",200002,3,5,15,15
"SG",200003,6,0,0,8
"SG",200004,8,4,0,9
"SG",200005,5,3,1,1
"SG",200006,8,2,0,3
"SG",200007,0,0,0,0
"SG",200008,5,1,2,4
"SG",200009,4,0,0,1
"SG",200010,0,0,0,1
"SG",200011,4,0,8,1
"SG",200012,35,4,1,4
"SG",200101,5,0,3,18
"SG",200102,5,2,8,27
"SG",200103,24,8,5,1
"SG",200104,12,1,7,8
"SG",200105,8,1,1,9
"SG",200106,12,1,1,12
"SG",200107,7,0,1,9
"SG",200108,6,8,5,1
"SG",200109,1,0,0,1
"SG",200110,1,1,7,9
"SG",200111,11,2,6,2
"SG",200112,2,0,2,6
"SG",200201,3,0,0,6
"SG",200202,0,0,0,0
"SG",200203,1,0,2,1
"SG",200204,6,0,2,10
"SG",200205,2,0,2,1
"SG",200206,1,0,0,6
"SG",200207,6,0,3,10
"SG",200208,13,0,1,5
"SG",200209,8,0,2,5
"SG",200210,68,0,2,3
"SG",200211,8,1,3,6
"SG",200212,14,5,4,1
"SG",200301,18,1,8,3
"SG",200302,4,0,5,1
"SG",200303,0,0,0,0
"SG",200304,4,0,0,0
"SG",200305,12,0,0,2
"SG",200306,0,0,0,0
"SG",200307,1,0,0,0
"SG",200308,0,0,1,0
"SG",200309,1,0,1,0
"SG",200310,18,0,2,0
"SG",200311,1,0,0,2
"SG",200312,0,0,0,0
"SG",200401,4,0,0,0
"SG",200402,7,0,0,12
"SG",200403,1,1,0,2
"SG",200404,2,0,0,0
"SG",200405,1,0,1,0
"SG",200406,0,0,0,0
"SG",200407,3,0,6,0
"SG",200408,0,0,0,0
"SG",200409,7,0,0,1
"SG",200410,0,0,0,0
"SG",200411,0,1,1,7
"SG",200412,13,2,0,0
"SG",200501,6,0,0,0
"SG",200502,5,0,1,1
"SG",200503,2,0,0,0
"SG",200504,8,0,0,2
"SG",200505,0,0,0,2
"SG",200506,0,0,0,2
"SG",200507,1,0,0,0
"SG",200508,0,0,0,0
"SG",200509,10,2,0,0
"SG",200510,3,0,5,1
"SG",200511,0,0,0,0
"SG",200512,1,0,0,0
"SG",200601,0,0,2,0
"SG",200602,0,0,0,0
"SG",200603,7,0,0,29
"SG",200604,12,12,1,8
"SG",200605,2,0,2,2
"SG",200606,1,0,4,4
"SG",200607,3,0,0,0
"SG",200608,7,0,7,18
"SG",200609,4,1,4,4
"SG",200610,6,0,1,0
"SG",200611,0,0,1,0
"SG",200612,6,1,1,0
"SG",200701,4,0,0,7
"SG",200702,18,0,0,8
"SG",200703,0,0,1,0
"SG",200704,2,2,3,2
"SG",200705,5,0,0,3
"SG",200706,2,0,0,2
"SG",200707,0,0,0,0
"SG",200708,5,0,1,0
"SG",200709,8,3,0,2
"SG",200710,2,2,3,5
"SG",200711,0,0,0,0
"SG",200712,11,0,1,5
"SG",200801,5,1,0,1
"SG",200802,2,1,2,4
"SG",200803,16,0,4,4
"SG",200804,0,1,1,0
"SG",200805,4,0,4,9
"SG",200806,29,2,2,2
"SG",200807,0,0,1,1
"SG",200808,4,0,1,1
"SG",200809,1,0,0,0
"SG",200810,0,0,0,0
"SG",200811,2,0,2,15
"SG",200812,3,4,2,1
"SG",200901,2,0,1,4
"SG",200902,0,0,0,4
"SG",200903,3,0,0,2
"SG",200904,4,0,0,0
"SG",200905,1,0,0,1
"SG",200906,2,1,0,0
"SG",200907,0,0,0,1
"SG",200908,1,0,0,2
"SG",200909,8,0,1,8
"SG",200910,1,0,4,18
"SG",200911,0,0,0,2
"SG",200912,2,2,0,8
"SG",201001,1,0,1,0
"SG",201002,5,4,1,12
"SG",201003,15,2,0,12
"SG",201004,11,0,4,2
"SG",201005,0,0,0,1
"SG",201006,0,0,0,0
"SG",201007,2,0,0,0
"SG",201008,0,0,0,0
"SG",201009,0,0,0,0
"SG",201010,0,1,1,9
"SG",201011,1,0,0,0
"SG",201012,20,5,9,6
"SG",201101,2,1,2,2
"SG",201102,15,5,6,17
"SG",201103,1,0,5,0
"SG",201104,9,0,0,1
"SG",201105,15,0,1,0
"SG",201106,35,2,3,4
"SG",201107,1,0,0,0
"SG",201108,0,0,0,0
"SG",201109,0,0,0,0
"SG",201110,0,0,0,0
"SG",201111,0,0,0,0
"SG",201112,0,0,0,0
"SG",201201,0,0,0,0
"SG",201202,0,0,0,0
"SG",201203,0,0,0,0
"SG",201204,0,0,0,0
"SG",201205,0,0,0,0
"SG",201206,0,0,0,0
"SG",201207,0,0,0,0
"SG",201208,0,0,0,0
"SG",201209,0,0,0,0
"SG",201210,0,0,0,0
"SG",201211,7,0,2,7
"SG",201212,21,1,1,1
"SL",199001,0,0,0,0
"SL",199002,0,0,0,0
"SL",199003,0,0,0,0
"SL",199004,0,0,0,0
"SL",199005,0,0,0,0
"SL",199006,26,0,5,2
"SL",199007,21,0,5,4
"SL",199008,1,0,0,0
"SL",199009,1,0,0,0
"SL",199010,0,0,0,0
"SL",199011,0,0,0,1
"SL",199012,0,0,0,1
"SL",199101,0,0,0,0
"SL",199102,5,0,0,0
"SL",199103,0,2,0,4
"SL",199104,8,1,3,14
"SL",199105,12,2,5,7
"SL",199106,2,0,2,9
"SL",199107,1,0,2,5
"SL",199108,3,0,0,13
"SL",199109,5,0,5,1
"SL",199110,5,0,5,2
"SL",199111,1,0,3,5
"SL",199112,1,0,0,0
"SL",199201,0,0,0,1
"SL",199202,0,0,0,1
"SL",199203,0,0,1,2
"SL",199204,1,0,0,7
"SL",199205,6,2,0,4
"SL",199206,2,2,0,4
"SL",199207,0,2,2,0
"SL",199208,2,0,1,0
"SL",199209,2,1,0,0
"SL",199210,2,0,0,1
"SL",199211,4,1,0,5
"SL",199212,3,0,2,1
"SL",199301,0,0,0,1
"SL",199302,1,1,1,1
"SL",199303,3,0,2,4
"SL",199304,0,1,0,1
"SL",199305,0,0,0,3
"SL",199306,0,0,0,12
"SL",199307,2,0,0,0
"SL",199308,3,0,2,4
"SL",199309,2,0,1,0
"SL",199310,2,0,1,2
"SL",199311,0,3,0,5
"SL",199312,0,0,0,4
"SL",199401,0,0,2,6
"SL",199402,0,0,1,3
"SL",199403,0,0,0,0
"SL",199404,4,0,2,1
"SL",199405,0,1,0,3
"SL",199406,1,0,2,2
"SL",199407,6,2,3,16
"SL",199408,0,1,2,14
"SL",199409,3,3,6,3
"SL",199410,0,0,3,4
"SL",199411,15,0,5,8
"SL",199412,14,2,2,8
"SL",199501,9,4,5,21
"SL",199502,27,1,4,39
"SL",199503,10,4,0,25
"SL",199504,15,2,4,16
"SL",199505,11,0,2,9
"SL",199506,2,3,0,2
"SL",199507,6,1,1,7
"SL",199508,6,0,3,11
"SL",199509,2,0,6,4
"SL",199510,0,2,2,3
"SL",199511,2,0,0,4
"SL",199512,4,1,6,14
"SL",199601,27,7,4,7
"SL",199602,49,2,7,10
"SL",199603,51,2,4,12
"SL",199604,15,1,1,7
"SL",199605,13,4,1,4
"SL",199606,2,0,4,7
"SL",199607,12,1,6,9
"SL",199608,9,2,2,2
"SL",199609,7,0,8,6
"SL",199610,11,2,7,18
"SL",199611,26,3,9,13
"SL",199612,25,4,4,2
"SL",199701,7,1,2,4
"SL",199702,6,4,4,4
"SL",199703,27,0,2,14
"SL",199704,23,1,5,3
"SL",199705,24,4,15,31
"SL",199706,36,5,8,16
"SL",199707,10,2,3,11
"SL",199708,4,1,0,1
"SL",199709,5,4,2,4
"SL",199710,3,0,2,4
"SL",199711,1,3,0,1
"SL",199712,2,3,1,0
"SL",199801,3,2,3,6
"SL",199802,12,6,12,9
"SL",199803,9,3,6,16
"SL",199804,19,0,4,5
"SL",199805,16,6,18,15
"SL",199806,3,7,8,3
"SL",199807,23,10,8,5
"SL",199808,11,3,7,5
"SL",199809,18,5,12,13
"SL",199810,24,10,17,45
"SL",199811,32,13,16,37
"SL",199812,100,16,62,130
"SL",199901,252,50,78,180
"SL",199902,108,23,36,79
"SL",199903,94,28,9,36
"SL",199904,131,14,28,34
"SL",199905,154,25,42,51
"SL",199906,106,20,30,59
"SL",199907,167,12,27,38
"SL",199908,145,29,23,31
"SL",199909,45,28,7,15
"SL",199910,165,15,19,21
"SL",199911,35,7,15,15
"SL",199912,36,10,13,33
"SL",200001,23,7,5,18
"SL",200002,20,9,9,16
"SL",200003,41,2,16,20
"SL",200004,15,8,9,7
"SL",200005,498,130,190,413
"SL",200006,123,31,38,100
"SL",200007,60,23,27,62
"SL",200008,62,26,8,50
"SL",200009,55,15,15,43
"SL",200010,22,7,10,14
"SL",200011,52,13,8,16
"SL",200012,22,5,10,18
"SL",200101,54,5,8,24
"SL",200102,32,4,14,26
"SL",200103,46,12,7,27
"SL",200104,62,24,18,41
"SL",200105,85,48,14,52
"SL",200106,43,9,4,11
"SL",200107,49,13,3,12
"SL",200108,28,25,18,11
"SL",200109,62,14,10,7
"SL",200110,23,12,5,3
"SL",200111,21,11,6,23
"SL",200112,36,8,6,16
"SL",200201,35,6,3,8
"SL",200202,12,8,5,9
"SL",200203,17,2,3,24
"SL",200204,17,0,4,4
"SL",200205,30,8,8,10
"SL",200206,4,0,1,5
"SL",200207,22,3,2,7
"SL",200208,7,1,6,6
"SL",200209,11,3,5,4
"SL",200210,5,2,4,1
"SL",200211,7,1,0,1
"SL",200212,3,2,3,0
"SL",200301,12,4,1,7
"SL",200302,6,0,0,5
"SL",200303,6,3,1,8
"SL",200304,4,3,8,7
"SL",200305,21,3,6,14
"SL",200306,19,6,4,15
"SL",200307,20,15,10,17
"SL",200308,23,6,11,21
"SL",200309,0,0,3,4
"SL",200310,8,4,1,5
"SL",200311,2,0,0,1
"SL",200312,5,0,3,4
"SL",200401,1,1,1,1
"SL",200402,2,0,3,7
"SL",200403,2,3,0,0
"SL",200404,1,0,4,0
"SL",200405,2,2,2,4
"SL",200406,0,2,4,8
"SL",200407,3,2,9,12
"SL",200408,0,0,0,3
"SL",200409,2,0,1,3
"SL",200410,1,1,0,1
"SL",200411,0,1,1,2
"SL",200412,1,0,0,0
"SL",200501,0,1,0,1
"SL",200502,2,0,1,0
"SL",200503,4,1,0,4
"SL",200504,2,0,0,3
"SL",200505,2,0,1,2
"SL",200506,1,0,0,0
"SL",200507,0,2,2,2
"SL",200508,0,0,0,0
"SL",200509,1,0,0,0
"SL",200510,0,0,0,1
"SL",200511,0,0,3,0
"SL",200512,5,2,0,3
"SL",200601,2,1,4,11
"SL",200602,0,2,2,0
"SL",200603,12,8,7,13
"SL",200604,10,8,7,8
"SL",200605,0,0,0,0
"SL",200606,7,9,1,1
"SL",200607,2,6,0,3
"SL",200608,2,0,1,0
"SL",200609,8,3,0,2
"SL",200610,4,2,0,0
"SL",200611,0,0,0,1
"SL",200612,1,0,1,1
"SL",200701,2,0,0,3
"SL",200702,0,0,0,1
"SL",200703,4,0,0,1
"SL",200704,7,0,1,1
"SL",200705,1,2,2,12
"SL",200706,27,15,2,11
"SL",200707,4,5,5,8
"SL",200708,3,1,0,14
"SL",200709,7,7,0,9
"SL",200710,3,1,0,25
"SL",200711,6,4,1,10
"SL",200712,4,0,1,4
"SL",200801,17,5,12,9
"SL",200802,1,3,1,0
"SL",200803,4,0,1,0
"SL",200804,3,1,1,2
"SL",200805,16,8,10,13
"SL",200806,0,0,0,4
"SL",200807,1,1,1,1
"SL",200808,0,0,0,0
"SL",200809,0,0,0,0
"SL",200810,11,0,5,1
"SL",200811,0,0,1,2
"SL",200812,1,2,1,3
"SL",200901,8,2,2,12
"SL",200902,10,0,9,54
"SL",200903,4,2,4,1
"SL",200904,8,1,6,23
"SL",200905,16,0,0,0
"SL",200906,9,0,0,0
"SL",200907,6,0,6,21
"SL",200908,17,2,3,1
"SL",200909,10,1,3,7
"SL",200910,10,4,10,27
"SL",200911,12,2,4,9
"SL",200912,2,4,3,0
"SL",201001,5,1,1,2
"SL",201002,3,1,0,3
"SL",201003,0,0,0,2
"SL",201004,4,4,3,1
"SL",201005,3,1,0,0
"SL",201006,6,3,0,0
"SL",201007,10,0,2,0
"SL",201008,12,26,5,19
"SL",201009,5,2,0,0
"SL",201010,7,2,0,0
"SL",201011,5,1,1,3
"SL",201012,0,0,0,3
"SL",201101,7,0,0,6
"SL",201102,10,1,6,4
"SL",201103,10,6,12,1
"SL",201104,3,0,0,3
"SL",201105,12,2,0,4
"SL",201106,2,0,0,3
"SL",201107,0,0,0,0
"SL",201108,0,0,0,0
"SL",201109,0,0,0,0
"SL",201110,0,0,0,0
"SL",201111,0,0,0,0
"SL",201112,0,0,0,0
"SL",201201,0,0,0,0
"SL",201202,0,0,0,0
"SL",201203,0,0,0,0
"SL",201204,0,0,0,0
"SL",201205,0,0,0,0
"SL",201206,0,0,0,0
"SL",201207,0,0,0,0
"SL",201208,0,0,0,0
"SL",201209,0,0,0,0
"SL",201210,0,0,0,0
"SL",201211,5,5,2,1
"SL",201212,3,0,1,2
"SO",199001,2,0,2,9
"SO",199002,1,0,0,0
"SO",199003,0,0,0,2
"SO",199004,0,0,0,1
"SO",199005,0,0,0,0
"SO",199006,1,1,0,0
"SO",199007,1,0,0,0
"SO",199008,3,0,0,0
"SO",199009,0,0,0,0
"SO",199010,4,4,2,2
"SO",199011,2,0,0,0
"SO",199012,1,1,2,10
"SO",199101,49,10,8,22
"SO",199102,8,3,1,6
"SO",199103,4,0,0,0
"SO",199104,4,0,1,0
"SO",199105,1,0,0,0
"SO",199106,1,0,0,4
"SO",199107,0,0,0,0
"SO",199108,0,0,0,0
"SO",199109,4,0,1,0
"SO",199110,0,0,0,1
"SO",199111,0,0,0,1
"SO",199112,1,0,0,0
"SO",199201,1,4,1,6
"SO",199202,4,2,0,0
"SO",199203,0,0,0,0
"SO",199204,0,0,0,0
"SO",199205,4,0,0,0
"SO",199206,0,0,0,0
"SO",199207,1,0,1,0
"SO",199208,2,0,0,1
"SO",199209,2,1,0,1
"SO",199210,0,3,0,4
"SO",199211,1,0,0,1
"SO",199212,4,0,0,1
"SO",199301,0,0,0,1
"SO",199302,2,1,1,0
"SO",199303,3,1,0,1
"SO",199304,0,0,0,0
"SO",199305,1,2,0,1
"SO",199306,2,0,1,4
"SO",199307,0,0,1,2
"SO",199308,4,0,0,0
"SO",199309,2,1,0,7
"SO",199310,5,2,1,5
